app_id,name,release_date,price,metacritic_url,categories,genres,tags
1099220,The Alien Cube,2021-10-14,3.99,https://www.metacritic.com/game/pc/the-alien-cube?ftag=MCD-06-10aaa1f,"Single-player,Full controller support,Steam Cloud,Family Sharing","Adventure,Indie","Lovecraftian,Horror,Exploration,Atmospheric,Investigation,Controller,Survival,Adventure,Story Rich,Psychological Horror,Mystery,Walking Simulator,Survival Horror,Sci-fi,Singleplayer,Realistic,First-Person,Psychological,Thriller,Indie"
2456430,Athena Crisis,2024-09-23,5.99,https://www.metacritic.com/game/pc/athena-crisis?ftag=MCD-06-10aaa1f,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Full controller support,Family Sharing","Indie,Strategy","Turn-Based Tactics,Turn-Based Strategy,Pixel Graphics,Tactical,Sci-fi,PvE,PvP,Retro,2D,Top-Down,Colorful,Tactical RPG,Strategy,Co-op,Relaxing,Atmospheric,Level Editor,Early Access,Online Co-Op,Multiplayer"
1098770,The Crimson Diamond,2024-08-15,11.24,https://www.metacritic.com/game/pc/the-crimson-diamond?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Family Sharing",Adventure,"Adventure,Mystery,Indie,Retro,Cozy,Old School,Pixel Graphics,Exploration,Typing,Text-Based,Point & Click,Female Protagonist,2D,Third Person,Detective,Singleplayer,Historical,Story Rich,Colorful,Multiple Endings"
2316580,Tales of Kenzera™: ZAU,2024-04-23,6.99,https://www.metacritic.com/game/pc/tales-of-kenzera-zau?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Color Alternatives,Adjustable Difficulty,Keyboard Only Option,Stereo Sound,Steam Cloud,Family Sharing","Action,Adventure,Indie","Metroidvania,Adventure,Action-Adventure,Colorful,Atmospheric,Platformer,Exploration,Fantasy,Mythology,Side Scroller,Lore-Rich,Action,Singleplayer,Story Rich,Difficult,Souls-like,Dark Fantasy,Great Soundtrack,2D Platformer,Precision Platformer"
691790,Arcadian Atlas,2023-07-27,9.99,https://www.metacritic.com/game/pc/arcadian-atlas?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Steam Cloud,Family Sharing","Indie,RPG,Strategy","Singleplayer,Tactical RPG,Turn-Based Strategy,Pixel Graphics,Turn-Based Tactics,Strategy RPG,Strategy,Turn-Based,JRPG,RPG,Female Protagonist,Story Rich,Stylized,Fantasy,Hand-drawn,Dark Fantasy,Class-Based,CRPG,Isometric,2D"
2312770,Linkito,2024-07-23,7.49,https://www.metacritic.com/game/pc/linkito?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Includes level editor,Family Sharing","Indie,Simulation,Strategy","Moddable,Puzzle,Logic,Sandbox,Controller,Level Editor,Simulation,Relaxing,Crafting,Programming,Automation,Puzzle-Platformer,Game Development,Strategy,Minimalist,2D,Singleplayer,Physics,Story Rich,Tabletop"
1290980,Extra Coin,2024-10-08,7.49,https://www.metacritic.com/game/pc/extra-coin?ftag=MCD-06-10aaa1f,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Custom Volume Controls,Adjustable Difficulty,Stereo Sound,Steam Cloud,Remote Play Together,Family Sharing","Adventure,Indie","Story Rich,Atmospheric,Adventure,Exploration,Female Protagonist,Arcade,Emotional,Soundtrack,Singleplayer,Management,Indie,Action,Multiple Endings,Collectathon,Choices Matter,Colorful,Stylized,Drama,Sports,Pixel Graphics"
756800,Contraband Police,2023-03-08,13.49,https://www.metacritic.com/game/pc/contraband-police?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Stats,Family Sharing","Action,Adventure,Simulation","Open World,Simulation,First-Person,Singleplayer,Action,Realistic,Multiple Endings,1980s,Automobile Sim,FPS,Story Rich,Management,Detective,Survival,Immersive Sim,Action-Adventure,Physics,Destruction,Atmospheric,Indie"
2185060,Two Point Museum,2025-03-04,23.99,https://www.metacritic.com/game/pc/two-point-museum?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Adjustable Text Size,Camera Comfort,Custom Volume Controls,Mouse Only Option,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing","Casual,Indie,Simulation,Strategy","Simulation,Casual,Strategy,Building,City Builder,Life Sim,Sandbox,Exploration,Cartoony,Cute,Isometric,Economy,Comedy,Management,Family Friendly,Funny,Nature,Relaxing,Sci-fi,Singleplayer"
1458300,The Gap,2023-10-19,5.99,https://www.metacritic.com/game/pc/the-gap?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Adventure,Casual,Indie","Mystery,Atmospheric,Multiple Endings,Walking Simulator,First-Person,Mature,Casual,Short,Exploration,Adventure,Minimalist,Detective,Supernatural,Singleplayer,Drama,Thriller,Story Rich,Investigation,Psychological,Sci-fi"
2218750,Halls of Torment,2024-09-24,4.99,https://www.metacritic.com/game/pc/halls-of-torment?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Custom Volume Controls,Keyboard Only Option,Mouse Only Option,Playable without Timed Input,Steam Cloud,Family Sharing","Action,Indie,RPG","Action Roguelike,Rogue-lite,Bullet Hell,Pixel Graphics,Action RPG,Dark Fantasy,Rogue-like,Action,RPG,Arcade,Hack and Slash,Top-Down,2D,Singleplayer,Dark,Atmospheric,Demons,Gothic,Fantasy,Medieval"
1879330,WARRIORS OROCHI 3 Ultimate Definitive Edition,2022-07-12,27.99,https://www.metacritic.com/game/pc/warriors-orochi-3-ultimate?ftag=MCD-06-10aaa1f,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Save Anytime,Stereo Sound,Surround Sound,Partial Controller Support,Steam Cloud,Family Sharing","Action,Strategy","Action,Strategy,Hack and Slash,Musou,Adventure,Fantasy,Singleplayer,Multiplayer,Local Co-Op,PvP,Local Multiplayer,Co-op,Anime,Historical"
3164330,Infinity Nikki,2025-04-28,0.0,https://www.metacritic.com/game/pc/infinity-nikki?ftag=MCD-06-10aaa1f,"Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,In-App Purchases,Partial Controller Support","Action,Adventure,Casual,RPG,Simulation,Free To Play",
1150530,Wizard with a Gun,2023-10-17,7.49,https://www.metacritic.com/game/pc/wizard-with-a-gun?ftag=MCD-06-10aaa1f,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Adventure,Indie","Action,Adventure,Sandbox,Action-Adventure,Dungeon Crawler,Exploration,Rogue-like,Hack and Slash,Top-Down Shooter,Rogue-lite,2.5D,Cartoon,Colorful,Cute,Isometric,Stylized,Crafting,Third Person,Dark Fantasy,Multiplayer"
1395520,The Séance of Blake Manor,2025-10-27,14.99,https://www.metacritic.com/game/pc/the-seance-of-blake-manor?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Subtitle Options,Surround Sound,Steam Cloud,Family Sharing",Adventure,
1812860,Dice Gambit,2025-08-14,19.99,https://www.metacritic.com/game/pc/dice-gambit?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Adjustable Difficulty,Mouse Only Option,Playable without Timed Input,Steam Cloud,Family Sharing","Indie,RPG,Strategy",
2455640,Romancing SaGa 2: Revenge of the Seven,2024-10-24,29.99,https://www.metacritic.com/game/pc/romancing-saga-2-revenge-of-the-seven?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing",RPG,"JRPG,Tactical RPG,Party-Based RPG,3D,Controller,Story Rich,Lore-Rich,RPG,Fantasy,Third Person,Class-Based,Medieval,Remake,Singleplayer,Emotional,Turn-Based,1990's,Anime,Turn-Based Combat,Choices Matter"
949480,BROK the InvestiGator,2022-08-26,9.99,https://www.metacritic.com/game/pc/brok-the-investigator?ftag=MCD-06-10aaa1f,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Mouse Only Option,Narrated Game Menus,Playable without Timed Input,Save Anytime,Stereo Sound,Subtitle Options,Surround Sound,Steam Cloud,Remote Play on TV,Remote Play Together,Family Sharing","Action,Adventure,Indie,RPG","Adventure,Point & Click,Beat 'em up,Detective,Choices Matter,RPG,Story Rich,Mystery,Dystopian,Action,Cartoony,Atmospheric,Investigation,Soundtrack,2D,Action-Adventure,Emotional,Cyberpunk,Futuristic,Post-apocalyptic"
2054970,Dragon's Dogma 2,2024-03-21,29.39,https://www.metacritic.com/game/pc/dragons-dogma-2?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,HDR available,Family Sharing","Action,RPG","Open World,RPG,Action RPG,Fantasy,Singleplayer,Action,Adventure,Dragons,Magic,Action-Adventure,Medieval,Character Customization,Swordplay,Third Person,Physics,Artificial Intelligence,Lore-Rich,Multiplayer,3D,PvE"
1150440,Aliens: Dark Descent,2023-06-19,15.99,https://www.metacritic.com/game/pc/aliens-dark-descent?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Save Anytime,Stereo Sound,Subtitle Options,Surround Sound,Steam Cloud,Family Sharing","Action,Strategy","Strategy,Action,Tactical,RTS,Sci-fi,Real Time Tactics,Singleplayer,Aliens,Dark,Action-Adventure,Horror,Survival,Top-Down,Space,3D,Violent,Combat,Stealth,Isometric,Top-Down Shooter"
1206060,Happy Game,2021-10-28,3.28,https://www.metacritic.com/game/pc/happy-game?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Family Sharing","Adventure,Casual,Indie","Horror,Cute,Psychedelic,Dark,Casual,Atmospheric,Indie,Surreal,Singleplayer,Funny,2D,Adventure,Colorful,Stylized,Point & Click,Gore,Violent,Supernatural,Story Rich,Linear"
1044720,Farthest Frontier,2025-10-23,24.49,https://www.metacritic.com/game/pc/farthest-frontier?ftag=MCD-06-10aaa1f,"Single-player,Steam Workshop,Family Sharing","Indie,Simulation,Strategy","Early Access,Historical,Agriculture,Medieval,4X,Immersive Sim,City Builder,Resource Management,Top-Down,RTS,Strategy,Management,Base-Building,Building,Simulation,Economy,Survival,Farming,Action RTS,War"
1811740,The Plague Doctor of Wippra,2022-10-05,7.99,https://www.metacritic.com/game/pc/the-plague-doctor-of-wippra?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Family Sharing","Adventure,Indie","Point & Click,Pixel Graphics,Exploration,Atmospheric,Story Rich,Narrative,Historical,Medieval,Adventure,Narration,Singleplayer,Indie,Puzzle"
2526310,Out of Sight,2025-05-22,13.49,https://www.metacritic.com/game/pc/out-of-sight?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Camera Comfort,Custom Volume Controls,Stereo Sound,Subtitle Options,Steam Cloud,Family Sharing","Adventure,Indie","Puzzle,Adventure,Dark,Horror,Atmospheric,Female Protagonist,Stealth,Action-Adventure,Exploration,3D,Cute,First-Person,Third Person,Controller,Linear,Story Rich,Realistic,Stylized,Emotional,Mystery"
1622910,Still Wakes the Deep,2024-06-18,8.74,https://www.metacritic.com/game/pc/still-wakes-the-deep?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Captions available,Steam Cloud,HDR available,Family Sharing","Action,Adventure,Indie","Psychological Horror,Horror,Lovecraftian,Story Rich,Atmospheric,Action,Walking Simulator,Singleplayer,First-Person,Sci-fi,Narrative,Gore,Dark Fantasy,Dark,Stealth,Thriller,Survival Horror,Survival,Sexual Content,Indie"
2008920,Lorelei and the Laser Eyes,2024-05-16,14.99,https://www.metacritic.com/game/pc/lorelei-and-the-laser-eyes?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing","Adventure,Indie","Adventure,Puzzle,Action,Exploration,Action-Adventure,Horror,Mystery,Stylized,Indie,3D,Psychological,Dark Fantasy,Story Rich,Singleplayer,Female Protagonist,Noir"
1239950,Astronaut: The Best,2023-08-15,5.54,https://www.metacritic.com/game/pc/astronaut-the-best?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Adventure,Indie,Simulation,Strategy","Interactive Fiction,Story Rich,Dark Humor,Choose Your Own Adventure,Resource Management,Rogue-lite,Visual Novel,Choices Matter,Multiple Endings,Simulation,Hand-drawn,Rogue-like,Replay Value,Procedural Generation,Adventure,Singleplayer,Lore-Rich,Indie,2D,Colorful"
2593370,The Hungry Lamb: Traveling in the Late Ming Dynasty,2024-04-22,6.79,https://www.metacritic.com/game/pc/the-hungry-lamb?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing","Adventure,Indie,RPG","Visual Novel,Historical,Multiple Endings,Cooking,Interactive Fiction,Story Rich,Dating Sim,Dark,Adventure,Anime,Cute,Word Game,Drama,Romance,RPG,Psychological Horror,Singleplayer,Mystery,Casual,Medieval"
1162700,Midnight Protocol,2021-10-13,3.74,https://www.metacritic.com/game/pc/midnight-protocol?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor,Family Sharing","Action,Adventure,Indie,RPG,Strategy","Singleplayer,Hacking,Typing,Story Rich,Atmospheric,Turn-Based Strategy,Strategy RPG,Minimalist,Strategy,Crime,Indie,Sci-fi,Tactical RPG,Action,Programming,Turn-Based Tactics,RPG,Experimental,3D,Investigation"
1252240,Aeon Drive,2021-09-30,1.49,https://www.metacritic.com/game/pc/aeon-drive?ftag=MCD-06-10aaa1f,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Leaderboards,Remote Play Together,Family Sharing","Action,Adventure,Indie","Difficult,Story Rich,Side Scroller,Exploration,Retro,Puzzle-Platformer,Precision Platformer,Pixel Graphics,Platformer,Indie,Co-op,2D Platformer,Female Protagonist,2D,Singleplayer,Action,Action-Adventure,PvP,Local Co-Op,Multiplayer"
1710540,Fall of Porcupine,2023-06-15,3.99,https://www.metacritic.com/game/pc/fall-of-porcupine?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Family Sharing","Adventure,Indie","Story Rich,Atmospheric,Indie,Cute,Interactive Fiction,Emotional,Choices Matter,Narration,Adventure,Controller,Hand-drawn,2D,Singleplayer,Conversation,Linear,Colorful,Cartoony,Stylized,Drama,2D Platformer"
1691750,Sky Oceans: Wings for Hire,2024-10-10,11.24,https://www.metacritic.com/game/pc/sky-oceans-wings-for-hire?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",RPG,"Turn-Based Strategy,Story Rich,JRPG,Anime,Turn-Based Combat,Party-Based RPG,Pirates,Adventure,Exploration,Emotional,Cartoon,Colorful,Flight,Narrative,Resource Management,Fantasy,Singleplayer,Magic,Jet,Third Person"
1163060,The Making of Karateka,2023-08-29,8.99,https://www.metacritic.com/game/pc/the-making-of-karateka?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",Action,"Action,2D Fighter,2D Platformer,Documentary,Singleplayer,Pixel Graphics,Cinematic,Combat,2D,Game Development,Education,1980s,Historical,Old School,Story Rich,Controller,Classic,Linear"
1128920,EVERSPACE™ 2,2023-04-06,9.99,https://www.metacritic.com/game/pc/everspace-2?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing","Action,Adventure,RPG,Simulation","Shooter,Space,Loot,Exploration,Looter Shooter,Open World,Action RPG,Action-Adventure,Story Rich,Adventure,Action,PvE,Combat,Simulation,Flight,RPG,Singleplayer,Third-Person Shooter,Third Person,Sci-fi"
1106830,Rainbow Billy: The Curse of the Leviathan,2021-10-05,4.99,https://www.metacritic.com/game/pc/rainbow-billy-the-curse-of-the-leviathan?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Adjustable Text Size,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Save Anytime,Stereo Sound,Surround Sound,Steam Cloud,Remote Play on TV,Family Sharing","Adventure,Indie,RPG","Emotional,Indie,Creature Collector,RPG,Story Rich,Puzzle-Platformer,Fishing,LGBTQ+,Turn-Based Combat,Cute,Cartoon,Party-Based RPG,Dating Sim,Puzzle,Colorful,Funny,2.5D,Collectathon,Family Friendly,Quick-Time Events"
1942010,Vengeful Guardian: Moonrider,2023-01-12,8.49,https://www.metacritic.com/game/pc/vengeful-guardian-moonrider?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Indie","Retro,Platformer,Hack and Slash,Pixel Graphics,Action,Post-apocalyptic,2D,Arcade,2D Platformer,Shooter,Metroidvania,Side Scroller,Character Customization,Hero Shooter,Artificial Intelligence,Destruction,Mechs,Robots,Sci-fi,Combat"
1438480,Saviorless,2024-04-02,2.59,https://www.metacritic.com/game/pc/saviorless?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Adventure,Indie","2D Platformer,Indie,Action-Adventure,Dark Fantasy,Hand-drawn,Story Rich,Puzzle-Platformer,Hack and Slash,Stylized,Atmospheric,Narration,Surreal,Conversation,Adventure,Platformer,Controller,Multiple Endings,2D,Action,Comic Book"
1889740,Paper Trail,2024-05-21,4.99,https://www.metacritic.com/game/pc/paper-trail?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Playable without Timed Input,Stereo Sound,Subtitle Options,Steam Cloud,Family Sharing","Adventure,Casual,Indie,Strategy","Puzzle,Indie,Nature,Atmospheric,Exploration,Adventure,Colorful,Singleplayer,2D,Top-Down,Cozy,Casual,Sokoban,Cartoon,Collectathon,Female Protagonist,Hand-drawn,Relaxing,Wholesome,Strategy"
2362420,Mass Effect 2 (2010) Edition,2023-05-15,7.49,https://www.metacritic.com/game/pc/mass-effect-2?ftag=MCD-06-10aaa1f,Single-player,RPG,"RPG,Action,Third-Person Shooter,Sci-fi,Space,Choices Matter,Story Rich,Singleplayer,Adventure,Cinematic,Romance,Third Person,Character Customization,Shooter,Atmospheric,Female Protagonist,Action RPG,Real-Time with Pause,Gore,Violent"
1739900,Death of the Reprobate,2024-11-07,9.74,https://www.metacritic.com/game/pc/death-of-the-reprobate?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Adventure,Indie","Point & Click,Story Rich,Dark Comedy,Medieval,Comedy,Philosophical,Adventure,Multiple Endings,Hand-drawn,Exploration,2D,Choices Matter,Retro,Old School,Singleplayer,Colorful,Gothic,Dark Humor,Indie,Historical"
1497440,COCOON,2023-09-29,12.49,https://www.metacritic.com/game/pc/cocoon?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing","Adventure,Indie","Adventure,Puzzle,Exploration,Indie,3D,Puzzle-Platformer,Atmospheric,Stylized,Singleplayer,Futuristic,Space,Controller,Beautiful,Linear,Great Soundtrack,Sci-fi,Electronic Music,Isometric,Short,Action"
1523650,Stargate: Timekeepers,2024-01-23,22.49,https://www.metacritic.com/game/pc/stargate-timekeepers?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Steam Cloud,Family Sharing",Strategy,"Strategy,Real Time Tactics,Stealth,Sci-fi,Exploration,Tactical,Singleplayer,3D,RTS,Atmospheric,Female Protagonist,Fantasy,Action RTS,Adventure,Puzzle,Simulation"
2050650,Resident Evil 4,2023-03-23,15.99,https://www.metacritic.com/game/pc/resident-evil-4?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,HDR available,Family Sharing","Action,Adventure","Horror,Action,Survival Horror,Third-Person Shooter,Singleplayer,Zombies,Story Rich,Survival,Cinematic,Dark,Remake,Realistic,Third Person,Gore,Resource Management,VR,Adventure,Violent,Action-Adventure,Psychological Horror"
1182900,A Plague Tale: Requiem,2022-10-17,17.49,https://www.metacritic.com/game/pc/a-plague-tale-requiem?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Adjustable Text Size,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Stereo Sound,Subtitle Options,Surround Sound,Steam Cloud,Family Sharing","Action,Adventure","Adventure,Action,Action-Adventure,Exploration,Cinematic,Interactive Fiction,Third Person,Atmospheric,Female Protagonist,Realistic,3D,Dark,Alternate History,Emotional,Drama,Medieval,Singleplayer,Historical,Mystery,Narration"
1710170,Blade of Darkness,2021-10-07,5.99,https://www.metacritic.com/game/pc/blade-of-darkness?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,RPG","Violent,Dark Fantasy,Difficult,Souls-like,Action,Combat,RPG,Gore,Dark,Atmospheric,Third Person,Action RPG,Action-Adventure,Hack and Slash,Fantasy,Lore-Rich,Moddable,Singleplayer,Narration,Replay Value"
1477980,Freud's Bones-the game,2022-05-25,5.49,https://www.metacritic.com/game/pc/freuds-bones-the-game?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Family Sharing","Adventure,Indie,RPG,Simulation,Strategy","Point & Click,Choose Your Own Adventure,Detective,Multiple Endings,2D,Story Rich,Dynamic Narration,Atmospheric,Drama,Investigation,Psychological,Adventure,Strategy,Puzzle,RPG,2.5D,Cute,Noir,Narration,Singleplayer"
3197710,Iwakura Aria,2025-08-14,31.99,https://www.metacritic.com/game/pc/iwakura-aria?ftag=MCD-06-10aaa1f,"Single-player,Partial Controller Support,Steam Cloud,Family Sharing","Adventure,Simulation",
1211930,Ghost on the Shore,2022-02-24,9.99,https://www.metacritic.com/game/pc/ghost-on-the-shore?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",Adventure,"Adventure,Atmospheric,Exploration,Story Rich,Singleplayer,Walking Simulator,Romance,Mystery,Emotional,Female Protagonist,Narration,Great Soundtrack,Drama,Indie,Point & Click,Choices Matter,Puzzle,Multiple Endings,Colorful,Investigation"
1958220,WitchSpring R,2023-09-25,20.99,https://www.metacritic.com/game/pc/witchspring-r?ftag=MCD-06-10aaa1f,"Single-player,Full controller support,Family Sharing","Adventure,Indie,RPG","Cute,RPG,Funny,Female Protagonist,JRPG,Turn-Based Combat,Story Rich,Crafting,Exploration,Anime,Magic,Singleplayer,Choose Your Own Adventure,Turn-Based,3D,Fantasy,Indie,Character Customization,Turn-Based Strategy,Adventure"
2304440,Creatures of Ava,2024-08-07,12.49,https://www.metacritic.com/game/pc/creatures-of-ava?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing","Action,Adventure,Indie","Action-Adventure,Creature Collector,Exploration,Wholesome,Crafting,Sci-fi,Space,Action,Adventure,Cozy,Female Protagonist,Casual,Lore-Rich,Colorful,Cute,Cartoony,Singleplayer,Story Rich,Atmospheric,Emotional"
1155330,Showgunners,2023-05-02,8.99,https://www.metacritic.com/game/pc/showgunners?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",,"Turn-Based Tactics,Turn-Based Combat,Turn-Based Strategy,Tactical,Action,Sci-fi,Strategy,Isometric,Top-Down,Singleplayer,Dystopian,1990's,Dark,Atmospheric,Character Customization,Combat,Real Time Tactics,Exploration,Linear,Tactical RPG"
1839810,Out Of Hands,2025-04-21,14.39,https://www.metacritic.com/game/pc/out-of-hands?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Adventure,Casual,Indie,RPG,Strategy","Surreal,Card Battler,Multiple Endings,Psychological Horror,Stylized,Psychedelic,Atmospheric,Adventure,Deckbuilding,RPG,Strategy RPG,Hand-drawn,Turn-Based Strategy,Strategy,Thriller,Card Game,Indie,Turn-Based Combat,Singleplayer,Turn-Based Tactics"
1934680,Age of Mythology: Retold,2024-09-04,14.99,https://www.metacritic.com/game/pc/age-of-mythology-retold?ftag=MCD-06-10aaa1f,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Partial Controller Support,Steam Cloud,Includes level editor,Family Sharing",Strategy,"Strategy,3D,RTS,Story Rich,Lore-Rich,Base-Building,Resource Management,Mythology,Fantasy,Singleplayer,Top-Down,PvE,Level Editor,Moddable,Action RTS,Multiplayer,PvP,Co-op,Online Co-Op,Tutorial"
1413580,The Dragoness: Command of the Flame,2022-09-01,3.99,https://www.metacritic.com/game/pc/the-dragoness-command-of-the-flame?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Family Sharing","RPG,Strategy","Turn-Based Tactics,Fantasy,Strategy,Tactical,Grid-Based Movement,Resource Management,Tactical RPG,Dragons,Turn-Based Strategy,Rogue-lite,Exploration,Magic,Strategy RPG,RPG,Story Rich,Turn-Based Combat,Rogue-like,Procedural Generation,Isometric,Singleplayer"
780310,The Riftbreaker,2021-10-14,11.99,https://www.metacritic.com/game/pc/the-riftbreaker?ftag=MCD-06-10aaa1f,"Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor,Remote Play on TV,Family Sharing","Action,Adventure,Indie,RPG,Simulation,Strategy","Base-Building,Tower Defense,Survival,Strategy,Hack and Slash,Crafting,Resource Management,Sci-fi,Building,Exploration,Action RPG,Adventure,RPG,Isometric,Loot,Sandbox,Simulation,Mechs,Action,Atmospheric"
1072290,Ravenlok: Legendary Edition,2025-04-11,14.99,https://www.metacritic.com/game/pc/ravenlok?ftag=MCD-06-10aaa1f,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Adventure,Indie,RPG","Action,Adventure,Indie,Action-Adventure,Singleplayer,RPG,Action RPG,Fantasy,Female Protagonist,Hack and Slash,3D,Voxel,Pixel Graphics,Cinematic,Controller"
1651560,Fabledom,2024-05-13,8.39,https://www.metacritic.com/game/pc/fabledom?ftag=MCD-06-10aaa1f,"Single-player,Steam Cloud,Family Sharing","Casual,Simulation,Strategy","City Builder,Relaxing,Colony Sim,Sandbox,Economy,Diplomacy,Simulation,Fantasy,Romance,Cartoony,Resource Management,Casual,Procedural Generation,Base-Building,Cute,Strategy,Agriculture,Funny,Colorful,Management"
